Images,modernDoor,oldDoor,flushDoor,panelledDoor,whiteDoor,brownDoor
ModernDoor (361).png,0.0438818633556366,0.00017063782433979213,0.00017775502055883408,0.3195109963417053,0.02566254884004593,0.6105961203575134
ModernDoor (362).png,0.1615053415298462,2.4644893873056184e-13,0.0004341185849625617,0.834736704826355,1.4618559455396168e-13,0.0033239235635846853
ModernDoor (363).png,6.739691889379174e-05,2.555513309646096e-13,0.7109538316726685,0.28895699977874756,1.3037780854929792e-09,2.1893267330597155e-05
ModernDoor (365).png,9.186315708120674e-08,1.250181836038363e-14,0.009257929399609566,1.2566762951429777e-12,0.9907419085502625,1.3659467437351913e-13
ModernDoor (366).png,9.242083615390584e-05,0.00021580493194051087,0.0005391499726101756,0.9532713890075684,4.607480716400936e-11,0.045881208032369614
ModernDoor (368).png,0.8767992854118347,1.9538494086535074e-12,1.8598682594017646e-09,1.2536326143841592e-12,3.278500653467256e-14,0.12320069223642349
ModernDoor (369).png,4.013543108971618e-10,3.4389309178095573e-09,1.8340168793373746e-12,6.977570592425764e-06,6.689949809401963e-12,0.9999929666519165
ModernDoor (37).png,0.00019949593115597963,1.4096286637954591e-11,0.0001384104834869504,5.8066060404371456e-08,7.626372809986788e-18,0.9996620416641235
ModernDoor (370).png,0.00020278844749554992,4.215323201606225e-08,8.094446337161831e-13,8.56180179198418e-07,2.3581607422329398e-07,0.9997960925102234
ModernDoor (371).png,8.77109487191774e-05,4.6992222613173595e-11,3.5541905529790085e-10,6.401443897630088e-06,1.5500697513742834e-12,0.9999058246612549
ModernDoor (372).png,0.18809367716312408,3.7830082258131115e-16,0.00013365678023546934,4.6845905626868856e-11,0.8117727041244507,1.7140637353918464e-08
ModernDoor (373).png,0.8381048440933228,2.963427351681527e-15,0.10339146107435226,1.4716273710746464e-07,0.0008750176057219505,0.05762861296534538
ModernDoor (374).png,0.9998530149459839,5.261850661133008e-14,1.2565049445356635e-08,1.920382377754211e-16,2.8431317630056574e-12,0.00014701049076393247
ModernDoor (375).png,0.17203328013420105,3.258249874467595e-15,0.00033768240245990455,2.075070426599268e-08,7.840731952590829e-10,0.827629029750824
ModernDoor (376).png,0.00196371809579432,2.711249627584955e-12,0.997982382774353,1.3659030173585052e-07,1.2643504299081343e-11,5.376886110752821e-05
ModernDoor (377).png,0.012487087398767471,1.7243908587261103e-05,0.9566817283630371,1.938903187692631e-05,4.417263880895916e-06,0.030790045857429504
ModernDoor (378).png,0.99989914894104,3.7800942524800554e-14,2.2306369373836787e-06,4.84617229158657e-13,1.9187339217463517e-10,9.855825192062184e-05
ModernDoor (380).png,0.9009248614311218,1.4766791237605208e-15,5.025548333037477e-08,6.226000550668687e-07,6.943366021028297e-11,0.09907447546720505
ModernDoor (381).png,0.9986181259155273,8.315791454602784e-19,0.0013818956213071942,3.986894014929021e-08,1.3367416046380259e-16,5.097914979046436e-08
ModernDoor (382).png,0.9996817111968994,6.883944803082187e-11,1.6635737926096184e-12,0.00031084517831914127,5.758677582235134e-15,7.5523385021369904e-06
ModernDoor (383).png,0.8700754642486572,6.340268479503031e-13,2.6008780196207226e-07,1.6471699382236693e-06,6.390670392875109e-08,0.12992249429225922
ModernDoor (386).png,1.4661661680293037e-06,7.627598552772952e-10,0.0219584833830595,0.9780298471450806,4.8632148308414e-10,1.0096161531691905e-05
ModernDoor (39).png,0.41193389892578125,6.267217855793206e-08,4.044855075879816e-11,0.018536802381277084,1.7544634829391725e-06,0.5695274472236633
ModernDoor (390).png,1.975785562535748e-05,0.9980595707893372,1.3635186313365466e-09,7.802044024174393e-07,6.61268928503489e-10,0.0019197824876755476
ModernDoor (391).png,0.9999977350234985,1.4950457221404594e-18,4.1030617126125435e-07,2.4176824986454903e-09,8.492732435206696e-16,1.888686824713659e-06
ModernDoor (393).png,1.0,2.4790263814163093e-18,4.139319553786436e-09,2.23357031654825e-13,2.1808688188684755e-09,2.2095485163742268e-10
ModernDoor (395).png,3.5254506656201556e-05,9.713438053893242e-09,0.37861329317092896,1.330703071289463e-06,0.0007313418318517506,0.6206187605857849
ModernDoor (396).png,0.001189173199236393,4.358287064576416e-10,3.898499301158154e-08,1.2791272752110672e-07,1.0631548595841132e-16,0.9988106489181519
ModernDoor (397).png,0.7681198120117188,2.4561869747384854e-20,0.0525655522942543,1.830999146585862e-15,1.141923903526243e-12,0.17931468784809113
ModernDoor (398).png,1.047868494197246e-07,3.732021744591585e-13,0.07029981166124344,3.879491346225894e-12,0.00025593506870791316,0.9294441342353821
ModernDoor (40).png,0.9999529123306274,6.147836959565639e-14,9.185480848827865e-06,1.0303656949872675e-07,3.385181024384565e-10,3.774305878323503e-05
ModernDoor (41).png,3.737664755476544e-08,1.307415842255466e-10,3.8563366389077203e-10,1.633995088923257e-05,2.2289421419685596e-09,0.9999836683273315
ModernDoor (43).png,0.9802733659744263,7.20033643819562e-10,4.6301668277237695e-08,7.293099770322442e-05,2.5296142780462105e-07,0.01965349167585373
ModernDoor (44).png,0.9863855242729187,4.8356174590294596e-17,2.932137306288496e-07,4.13149930933443e-11,3.5721956237466657e-07,0.013613859191536903
ModernDoor (45).png,0.9981789588928223,0.0007829376845620573,4.768845656144549e-07,0.0008526244782842696,1.540189688026966e-13,0.00018499042198527604
ModernDoor (46).png,3.876011334114082e-08,3.045803626672283e-13,0.9980620741844177,0.001930951257236302,3.8932265744584527e-10,6.961122835491551e-06
ModernDoor (47).png,0.3278099000453949,7.371643732767552e-05,0.08611403405666351,0.004269217140972614,4.532979402943746e-16,0.5817331075668335
ModernDoor (48).png,0.9206393361091614,5.318175899660105e-10,4.021318602553947e-07,0.07935706526041031,3.201859726686962e-06,7.840374877110534e-11
ModernDoor (51).png,0.8823465704917908,2.2732475901676708e-09,2.5665280664610712e-11,2.4272314931295114e-06,5.703153227454294e-12,0.11765103042125702
ModernDoor (52).png,0.0006058217259123921,1.6070887676189471e-10,4.180751300708607e-09,0.7277266383171082,0.2716578543186188,9.690969818620943e-06
ModernDoor (54).png,1.702364638145326e-10,9.972724008362396e-14,4.5323432507071715e-11,0.0033180725295096636,0.9966818690299988,2.335464599489967e-10
ModernDoor (56).png,0.9988671541213989,7.757734206545117e-15,0.00010372141696279868,4.487536031660966e-08,4.141856649320097e-11,0.0010291705839335918
ModernDoor (58).png,0.02051399089396,4.409702880625588e-10,0.005054860841482878,6.567723175976425e-05,0.017408402636647224,0.9569570422172546
ModernDoor (59).png,0.012042156420648098,4.1633750543970045e-17,7.358497144949183e-11,1.9105659276874576e-09,1.569995023023853e-16,0.9879578948020935
ModernDoor (6).png,0.0006186417886056006,1.2143007710463394e-09,0.06365440785884857,3.459666234051362e-11,0.9357088208198547,1.8227459804620594e-05
ModernDoor (60).png,0.0061783567070961,2.9341328826368596e-18,7.809853208584627e-09,1.6486819505098782e-12,9.182088422932111e-10,0.9938216209411621
ModernDoor (61).png,0.012482845224440098,2.4425032140857654e-17,0.7149895429611206,1.0136469029593809e-13,0.0011150045320391655,0.27141255140304565
ModernDoor (62).png,0.06040795519948006,2.483965921840081e-09,0.00012202863581478596,0.0004222204734105617,3.0230137781472877e-05,0.9390175342559814
ModernDoor (63).png,4.968036591890268e-05,2.4242652580075104e-15,4.4983907278393215e-14,1.6688520140459295e-12,2.92931309973086e-15,0.9999502897262573
ModernDoor (65).png,0.9999994039535522,9.516321767076902e-24,2.8747541359550467e-18,2.6733896716923842e-17,1.699863665625967e-14,5.656702342093922e-07
ModernDoor (66).png,4.432532136888767e-07,1.7349858529025486e-12,0.0005346111720427871,0.993334174156189,3.140345143037848e-06,0.0061276438646018505
ModernDoor (67).png,0.3396122455596924,1.7086836502991365e-13,2.844636583176907e-06,0.018054353073239326,8.256999528555298e-10,0.6423305869102478
ModernDoor (68).png,0.14409615099430084,5.933330137895915e-17,0.8559038043022156,6.239473998234657e-13,1.1035421187965966e-10,6.56423970735176e-10
ModernDoor (69).png,0.9939327836036682,1.925191993670805e-12,5.525730375666171e-05,3.4251681313435256e-07,4.1660345312388714e-11,0.006011644843965769
ModernDoor (70).png,0.9929023385047913,1.141025750446556e-13,6.258459848140774e-07,4.869565254500552e-12,1.5776703119865436e-18,0.007097082678228617
ModernDoor (71).png,0.9997003078460693,0.00028376816771924496,7.359561209341337e-07,4.4415142497200577e-07,9.544119272675289e-09,1.4817754163232166e-05
ModernDoor (72).png,0.29248788952827454,1.524213359971327e-07,3.391352310089246e-09,3.15174419895925e-09,2.3969157769698768e-09,0.7075119614601135
ModernDoor (73).png,0.9896680116653442,3.073964092507029e-16,3.487218735997999e-09,1.1582192995483742e-13,4.5268353687788476e-07,0.01033158041536808
ModernDoor (76).png,0.030784348025918007,4.666309116885259e-09,0.955746054649353,4.91162204241391e-08,1.048883827015068e-10,0.013469633646309376
ModernDoor (77).png,0.01709752343595028,3.2866378205653746e-06,0.0012032954255118966,0.9816718697547913,2.3942233383422717e-05,5.893215360153192e-10
ModernDoor (78).png,0.6765210032463074,1.70144147659812e-08,0.3154575228691101,2.0977255132947903e-07,0.008021200075745583,9.462468586463046e-10
ModernDoor (79).png,0.9999997615814209,3.406168957997835e-10,4.02373645513876e-09,3.11727319513011e-08,9.646225862525171e-08,1.2984773434254748e-07
ModernDoor (8).png,0.9996368885040283,2.6910390589863057e-17,3.0553735996363685e-05,2.950223620956649e-09,1.1921426249787741e-18,0.0003325687430333346
ModernDoor (80).png,2.2498723410535604e-05,1.6598290741853816e-08,0.018953153863549232,0.9809922575950623,1.0114697033714037e-05,2.199431401095353e-05
ModernDoor (82).png,0.8519936800003052,7.41822031963778e-16,0.14724324643611908,5.276779707630297e-11,0.0007623325800523162,7.595535294058209e-07
ModernDoor (83).png,0.0069673024117946625,5.003741256786372e-16,1.7657719126873417e-06,1.4026303556124997e-11,3.5504733375546493e-08,0.9930309653282166
ModernDoor (85).png,0.9952267408370972,3.795193377094516e-15,1.4046365777176106e-06,2.1637791558504205e-09,0.0008370763971470296,0.003934675827622414
ModernDoor (86).png,0.28187692165374756,0.00012872352090198547,0.00016819739539641887,0.06286453455686569,1.7978494724957272e-05,0.654943585395813
ModernDoor (87).png,0.9999679327011108,1.4613659674728163e-12,6.090364763622347e-07,3.15023135044612e-05,7.933574686092015e-09,1.1971080593822792e-12
ModernDoor (9).png,0.408468097448349,1.6768365032076194e-15,3.7089037618898146e-07,5.158739782018529e-07,7.383839091372468e-13,0.591530978679657
ModernDoor (90).png,1.1671693300741026e-06,3.789681795751676e-05,8.052622804677334e-12,0.00024544974439777434,5.081017273589339e-10,0.9997155070304871
ModernDoor (93).png,0.0003107710217591375,5.117024425710381e-13,1.9088542302370115e-08,0.9996871948242188,5.3305053920134e-16,2.0425202365004225e-06
ModernDoor (94).png,0.999789297580719,6.010430347869189e-11,1.2259640698175645e-06,5.86578696726292e-09,0.0002094989613397047,4.340895642940268e-09
ModernDoor (96).png,9.90241233012057e-07,7.486499267739255e-12,1.0826662446561386e-06,4.304488987472155e-10,0.00021134133567102253,0.9997865557670593
ModernDoor (97).png,0.979998767375946,2.4423937380241637e-20,5.951975023954503e-10,2.707493434992884e-16,1.871429961452221e-17,0.020001297816634178
ModernDoor (99).png,0.9973860383033752,1.0603082500892924e-06,0.0003884817415382713,7.29289895389229e-05,4.5536238758359104e-05,0.0021060812287032604
N1297.jpg,0.9113919138908386,0.006356954574584961,9.749035234563053e-05,0.00012436143879313022,0.08094742894172668,0.0010817870497703552
N1301.jpg,2.121343101180173e-07,1.043977349013403e-08,4.858735337620601e-05,7.302162430278258e-09,2.3971364933902946e-17,0.9999511241912842
N1330.jpg,1.8182955141554658e-09,7.139430380220801e-08,3.5457961301268645e-14,4.117299209904779e-11,3.8875655757754883e-17,0.9999998807907104
N1440.jpg,0.010250103659927845,0.29704850912094116,0.0017216639826074243,2.9507669196959796e-08,0.013597012497484684,0.6773826479911804
N1443.jpg,1.516115162303322e-07,8.274172614619602e-06,3.3872939175783046e-12,1.053967480402207e-06,3.2588647674477425e-16,0.9999904632568359
N1474.jpg,0.1432453989982605,0.0009126992081291974,1.3285051863931585e-05,0.02825666405260563,2.093776367562139e-11,0.8275719881057739
N1793.jpg,2.2497612106597842e-10,1.0050572570377558e-12,4.0098985243375296e-10,1.5858593951922906e-11,1.0,5.6543644766371415e-11
N1794.jpg,1.2014896810796927e-06,0.5232821702957153,4.085587526929044e-14,0.0023519485257565975,5.053727214487935e-09,0.47436463832855225
N2061.jpg,8.87329818510807e-08,0.06809074431657791,4.903507287712383e-12,1.0474815681504879e-08,4.611466764004035e-11,0.9319091439247131
N2107.jpg,8.074255219980842e-08,0.9771934747695923,4.1183923826793034e-08,8.68936058395775e-06,3.447326686536068e-15,0.02279767580330372
N2114.jpg,8.790422612037219e-08,0.9225012063980103,1.4521040619941417e-11,0.00014007106074132025,1.0475828205933329e-14,0.07735854387283325
N2186.jpg,1.6396083379888182e-09,1.8166856534662656e-05,1.9813289463960215e-12,6.092296112036877e-11,3.8814368953554094e-16,0.9999818801879883
N2201.jpg,1.4394732943401323e-06,8.230149978771806e-05,3.9385317904816475e-06,6.521919567603618e-05,0.9998470544815063,1.3935396170339232e-09
N2258.jpg,0.001118250540457666,0.1733449548482895,0.0009096030844375491,0.00017302956257481128,0.808170735836029,0.0162833109498024
N2328.jpg,2.0353820673335576e-07,9.371324995299801e-05,2.7922998115104125e-13,6.550560094353841e-11,8.307480357398157e-19,0.999906063079834
N2354.jpg,4.430287845025305e-06,0.936732292175293,1.3059449355257158e-12,0.0002586592745501548,5.05095831826452e-09,0.06300469487905502
N2382.jpg,0.9999561309814453,1.929164739067346e-08,4.347131107351743e-05,9.191180083689687e-08,1.9480900448343164e-07,5.744245682413884e-13
N2404.jpg,0.01407113578170538,0.026769228279590607,0.0032323480118066072,0.0005592178204096854,0.9536646604537964,0.001703379675745964
N2414.jpg,3.027236971320235e-06,1.3723754364036722e-06,9.126690514449365e-08,3.742056442490593e-09,5.547097998714889e-07,0.9999949932098389
N2434.jpg,5.9187408623984084e-05,1.3361530770694685e-09,2.8637074933612894e-07,1.0718506473494926e-06,4.7478149883817267e-11,0.9999394416809082
N2436.jpg,1.236306502505613e-06,0.9999808073043823,1.8041973817162216e-05,1.167078722075568e-13,9.395214234418983e-14,2.3633909499581884e-12
N2439.jpg,7.955597538966686e-05,4.370244369056309e-06,9.60279066930525e-07,4.057427283044035e-09,0.9999151229858398,2.0303270176214028e-09
N2457.jpg,3.0102906278806074e-11,0.99994957447052,3.835235351957317e-13,7.821507113855986e-13,7.143884148948895e-18,5.0470378482714295e-05
N2472.jpg,3.566133455024101e-05,9.146548109129071e-05,3.003035320414682e-10,0.13833503425121307,1.9299320475063553e-10,0.8615378737449646
N2478.jpg,8.261806527798399e-08,1.7450847877853448e-08,1.5533054009697622e-10,0.026513997465372086,6.987991696405516e-08,0.9734858274459839
N24966736.jpg,0.5614315271377563,0.23260116577148438,1.4005633602209855e-05,0.013871082104742527,0.0017572783399373293,0.19032500684261322
N24971027.jpg,0.00027437222888693213,0.9638006687164307,9.812742263193286e-08,0.00026553330826573074,0.006634864956140518,0.029024431481957436
N2526.jpg,0.9812791347503662,0.01726366952061653,0.0007541733793914318,0.0007018521428108215,1.1772956440836424e-06,4.303009615291842e-10
N256.jpg,9.147083651108568e-17,1.0,5.473780392444671e-24,2.687284596236683e-11,7.177508859903416e-20,2.716786795531334e-09
N25674814.jpg,9.59749104367802e-06,0.0003144294023513794,1.5124488328410735e-08,7.794453082965447e-09,0.9996716976165771,4.268619704816956e-06
N2684.jpg,4.5239575974242996e-12,0.0006002446170896292,5.150884607729722e-09,7.764738825244422e-07,0.999398946762085,3.632883924242769e-12
N2686.jpg,7.735708641121164e-05,0.9988037347793579,7.519295195379527e-07,3.1357419629785e-06,0.001090939505957067,2.4192633645725437e-05
N2690.jpg,0.0060883741825819016,0.0701567679643631,0.0029647022020071745,0.8993032574653625,0.021486904472112656,7.201733783976372e-13
N2705.jpg,1.657632635754941e-13,0.999915361404419,5.634687099471036e-16,1.2183934813947417e-05,1.572743975809938e-17,7.250732596730813e-05
N2724.jpg,6.494722271099818e-08,0.0007196369697339833,9.02473615838062e-08,2.746180349788574e-08,0.9992595314979553,2.0598516130121425e-05
N2727.jpg,3.068477250067758e-09,0.00039306902908720076,9.876791828844489e-09,6.708242381137097e-06,1.7513317591933905e-14,0.9996002316474915
N2730.jpg,1.9298443731941006e-08,5.145619070390239e-06,9.960094082828164e-09,0.048895832151174545,0.9510990381240845,1.2294987250527356e-09
N2755.jpg,8.159499884641264e-07,0.9991539716720581,9.146576189777988e-07,0.0007788148359395564,3.1225252428157546e-07,6.509050581371412e-05
N2756.jpg,8.013832484721206e-06,0.9995148181915283,3.310913234599866e-05,0.0002476499357726425,0.00019647002045530826,5.350648368818156e-09
N2760.jpg,0.0008282985654659569,0.38515549898147583,3.487324917728074e-08,2.760451252470375e-06,2.691517009267841e-09,0.6140134334564209
N2762.jpg,6.278312866925262e-06,0.9994961023330688,9.623857266660707e-12,6.3760774438037515e-09,0.0004975016345269978,1.3571219881214347e-07
N2820.jpg,1.651527696822086e-07,4.3854566911250004e-07,4.454425994726563e-10,2.710647351022999e-08,1.783004677236022e-07,0.9999991655349731
N2833.jpg,2.9978147741971384e-10,0.9988521337509155,2.857879280782072e-06,7.703597475483548e-06,0.0011372603476047516,1.2090806134068544e-09
N2841.jpg,2.2506004881961417e-07,0.9801360368728638,7.684957115117186e-10,1.4568264816716692e-07,0.019025815650820732,0.0008378004422411323
N2867.jpg,9.74299974032533e-10,0.9999046325683594,3.5033694695263407e-11,1.7343236891065317e-07,1.0688444973538935e-07,9.512789984000847e-05
N2870.jpg,0.0017037487123161554,0.9982765913009644,1.810435605875682e-05,5.40137079951819e-07,9.160883109871065e-07,5.19636706997062e-08
N2906.jpg,0.01916833221912384,0.9342408180236816,5.290390703294179e-08,0.0465855598449707,1.8743276516356572e-13,5.228561803960474e-06
N2908.jpg,5.536581393003615e-13,1.9646069215895068e-09,3.4504707034296866e-14,1.719386438781001e-11,7.764739240156442e-19,1.0
N2909.jpg,1.6794198478176266e-14,2.22424400946053e-12,4.200910359925068e-18,5.540976206509785e-13,3.008236168005152e-20,1.0
N2910.jpg,1.2905887469827348e-10,1.0865749544564096e-07,1.4606542971667968e-12,3.568509328033542e-07,6.509011130648515e-15,0.9999995231628418
N2911.jpg,2.9758322542261517e-12,2.4191467673517764e-07,5.479816124790652e-16,3.478193377759453e-07,1.0128634694809712e-17,0.9999994039535522
N2913.jpg,0.8444777727127075,0.02419625036418438,0.05173719301819801,8.67504786583595e-06,0.0018564428901299834,0.07772363722324371
N2946.jpg,0.020612360909581184,0.6389462947845459,8.855049236444756e-05,0.0038570244796574116,0.336495578289032,4.3754582179644785e-08
N2964.jpg,1.219504042637709e-06,0.005610893480479717,2.5541224246694583e-08,0.00021659737103618681,0.9941568374633789,1.4425900189962704e-05
N2968.jpg,0.00308301392942667,4.723788515548222e-05,0.0031070997938513756,0.6855384707450867,0.3082241117954254,7.949683578090116e-09
N3001.jpg,0.4021192193031311,2.665461451556439e-08,1.5200224652289762e-06,4.742603532115197e-10,0.5944569110870361,0.003422254929319024
N3018.jpg,1.2772238822122972e-09,2.498530591310555e-07,3.8480392205997305e-09,3.053715857959105e-08,0.9999997615814209,6.832338861340048e-11
N3073.jpg,0.38050830364227295,0.5805423855781555,3.755067882593721e-05,0.00945199653506279,0.00035888992715626955,0.029100874438881874
N3083.jpg,0.008637863211333752,9.222057428814878e-07,6.123288508186331e-12,3.752166321646655e-06,1.9516127141300486e-18,0.9913574457168579
N3090.jpg,0.007746642455458641,0.006755916867405176,6.082305480958894e-05,6.830684018410693e-09,0.9854364991188049,1.2049437714267697e-07
N309000254.jpg,1.459058915354028e-11,0.004771112930029631,4.4798844131945306e-14,4.362892154757131e-13,0.9952288866043091,2.17884009445779e-11
N3206.jpg,2.428724776848412e-08,0.0054042465053498745,2.0217275675804558e-07,1.7620852759137051e-06,0.9945933222770691,5.093958179713809e-07
N3207.jpg,1.1643723762944092e-09,1.2764259338382544e-07,6.545126246537691e-11,5.884746578921352e-10,0.999991774559021,8.161331606970634e-06
N3209.jpg,7.140695146290454e-08,0.0013665511505678296,5.070779351967758e-08,4.009712029073853e-07,0.9894300699234009,0.009202882647514343
N3214.jpg,2.3096084073026546e-11,5.558473276323639e-05,1.5245195785027615e-13,1.3514239206868783e-11,0.9999444484710693,1.5324708613206894e-08
N3219.jpg,6.401947416634357e-09,0.6522067785263062,1.228654493683895e-13,5.670926483958283e-08,0.3477931618690491,2.1920827819599253e-08
N3275.jpg,1.4571145401376384e-09,3.642625597422011e-05,9.55229493594667e-13,7.851432837213679e-10,6.302131125984767e-13,0.9999635219573975
N3278.jpg,8.07203832664527e-08,2.966428110084962e-05,9.117705505531926e-13,1.3302539070281227e-09,4.679535161060053e-14,0.9999701976776123
N3321.jpg,2.2478921835045185e-08,4.2137233435823873e-07,6.724381034634019e-12,2.022273681845377e-09,0.9999995231628418,9.015262147915593e-11
N3399.jpg,1.68708869097145e-08,0.9986562728881836,7.507761773384303e-12,4.793534492952833e-12,9.142353336057622e-18,0.0013437292072921991
N3408.jpg,0.00013546436093747616,0.4456189274787903,2.846118452026758e-09,1.9234639694332145e-05,3.7291836285646696e-09,0.5542263984680176
N3458.jpg,2.2601523430587633e-10,1.0,9.533162697835176e-14,3.593122022138573e-09,3.26940072237214e-11,1.1715423298142014e-08
N348587423.jpg,8.483741378994938e-18,1.0,1.5366076422393528e-22,1.3229788358576355e-12,1.4428438117496261e-21,2.5785599433447715e-08
N3487.jpg,0.006542250979691744,4.8125320972758345e-06,0.7412840127944946,7.325403304780931e-12,0.241749107837677,0.010419769212603569
N3497.jpg,6.20881956958641e-11,0.5134257674217224,1.0095179032998391e-11,0.48447269201278687,0.002101586200296879,4.841667431559893e-13
N3513.jpg,5.340185816748999e-05,0.011941658332943916,2.2457189174929226e-07,0.1937369704246521,0.7942677736282349,1.46336397758792e-15
N3544.jpg,2.9576784072560258e-05,2.6187590265180916e-05,1.2387518836476374e-05,0.0003214636817574501,3.092386124947666e-09,0.9996103644371033
N3547.jpg,0.0015269250143319368,0.7386132478713989,0.25891390442848206,0.0008968935580924153,4.8417914513265714e-05,5.630514010590559e-07
N3637.jpg,1.2739907739867107e-10,5.29903945789556e-06,2.1135503589579224e-16,3.9229834658538465e-11,8.218999852265429e-21,0.9999947547912598
N3638.jpg,7.256555772938711e-11,0.8356302380561829,2.675762850222821e-14,9.863801864185007e-08,1.7151818854088674e-10,0.16436968743801117
N3639.jpg,2.976419182232348e-07,5.811778169828585e-09,7.621866733673738e-14,2.476473019707992e-11,2.600437999580597e-16,0.9999996423721313
N3651.jpg,5.184342199981984e-08,6.76902272971347e-05,4.5065421545587014e-06,7.930117673637938e-10,0.9999256134033203,2.1434070731629618e-06
N3652.jpg,9.82466399901405e-11,0.9278815984725952,8.676881262104086e-12,5.572472971948628e-08,0.07211832702159882,1.3926119812879278e-08
N3683.jpg,1.578235142574158e-08,0.05375616252422333,2.9950650848320493e-09,5.882335063489563e-09,2.1390099300090323e-14,0.9462438821792603
N3730.jpg,4.191422704025172e-06,1.1180979981872952e-06,0.9999759197235107,1.147308641685012e-16,1.869714651547838e-05,2.344606286897033e-09
N3825.jpg,4.4914674757201567e-10,0.00828663632273674,1.80803410437802e-11,1.7588780432120643e-09,7.510423625243026e-14,0.9917134046554565
N3888.jpg,6.88710088958544e-10,0.09448414295911789,1.6832871901906188e-11,1.7871782347356202e-06,0.9055140614509583,1.9594394995436915e-09
N3966.jpg,6.015312137286344e-10,5.798933216283331e-06,9.233511177875187e-11,1.1380273390315665e-09,0.999994158744812,9.441264610388078e-12
N3979.jpg,3.714054059855698e-07,0.5151318311691284,7.02536639973772e-11,1.3258235753710323e-07,8.372737049512772e-18,0.484867662191391
N3988.jpg,6.545780451006067e-08,0.014411394484341145,1.7541838207707494e-13,1.4829375227787267e-10,9.909152576308361e-16,0.9855884909629822
N3993.jpg,1.6011618697575614e-08,1.0472513523041016e-08,1.880612679472371e-11,1.0313087189794956e-11,5.434964544387411e-13,1.0
N4121.jpg,5.806873645125554e-12,1.0,7.302519478002978e-09,6.768532814203931e-16,4.333470915440785e-09,1.122782666840294e-08
N4156.jpg,5.322893792403249e-10,3.065691635129042e-05,6.004813868365488e-10,0.00153756991494447,0.9984317421913147,1.9331712186815464e-17
N4169.jpg,0.00018386227020528167,0.00012481052544899285,3.92190585563057e-11,3.226106127840467e-05,9.737995999847815e-12,0.9996590614318848
N4175.jpg,0.0004484692763071507,0.9391700029373169,2.1584288333542645e-05,4.520709262578748e-05,0.06028883531689644,2.5881145120365545e-05
N4186.jpg,2.781816998975728e-10,1.374030333956e-09,1.5506046018584976e-14,3.6987413999656216e-12,1.3495385254655846e-15,1.0
N4192.jpg,3.088633093284443e-05,0.9996908903121948,3.6676549797221014e-08,3.054729802443035e-08,1.0171320496965564e-07,0.0002781496150419116
N4287.jpg,0.8408973813056946,0.04019444063305855,0.08311287313699722,1.3432250971223691e-11,0.030758952721953392,0.005036300513893366
N4305.jpg,0.00681507121771574,0.9857873916625977,7.9444475886703e-08,2.027688879024936e-06,7.566721500675694e-15,0.0073954323306679726
N4338.jpg,2.4586943592197485e-09,0.013123641721904278,1.5022358912375466e-09,1.059143599491108e-07,0.9868762493133545,1.5785255047529034e-11
N4380.jpg,0.016999978572130203,0.7381500601768494,1.3075630356240708e-08,0.11463823914527893,5.156575166864741e-10,0.1302117258310318
N4381.jpg,0.1142578274011612,0.8675022721290588,3.1153399304706397e-10,0.001353132538497448,1.1517609782574212e-13,0.01688678190112114
N4410.jpg,0.000483102718135342,0.006138548254966736,4.5770875978234926e-10,3.623256634455174e-05,2.2552676393061688e-10,0.9933421015739441
N4435.jpg,0.0037000488955527544,0.0020429869182407856,0.00017415557522326708,0.00015083872131071985,0.9939320087432861,3.1834049285528465e-11
N4436.jpg,9.002529566259909e-08,7.862080778076042e-12,2.1858731491519734e-10,7.436806725991119e-10,0.9999998807907104,8.274947025342649e-13
N4439.jpg,1.650129255459376e-09,4.549885090909811e-08,1.092808309122173e-11,1.0949971596119212e-07,0.9999998807907104,4.1430253325258626e-12
N4450.jpg,0.00011991566861979663,0.9752218723297119,2.7330073967823942e-11,1.2220113809746636e-10,8.768154727127088e-15,0.024658305570483208
N4550.jpg,3.699732742390438e-10,2.2098110008528238e-09,2.820550563942259e-11,4.844543100013254e-10,1.0,4.291428730386279e-14
N4567.jpg,7.080692739691585e-05,1.8532698504714062e-06,3.1661959431225975e-14,9.390000998976689e-10,1.4095677403069828e-10,0.999927282333374
N4587.jpg,0.7948172092437744,0.15039823949337006,0.04981907084584236,2.7665166164869692e-12,0.00496553024277091,3.9889125336145526e-10
N4619.jpg,6.93294796572097e-11,4.745303527897704e-08,6.838389576824255e-11,9.440424830753358e-11,1.0,3.553777758180665e-11
N4620.jpg,2.4439390955421914e-08,3.9787732930562925e-07,8.021766584320744e-11,3.18750825734071e-09,0.9999995231628418,8.935312559299469e-12
N4656.jpg,2.792706027321401e-06,0.9321436882019043,6.004424735195357e-10,1.1978452674199502e-09,0.0002468301681801677,0.06760673969984055
N4657.jpg,6.784180186514277e-06,0.9999923706054688,5.87858892231452e-07,2.0079986284837759e-10,3.2805370864252836e-08,2.702360291095829e-07
N4659.jpg,7.741504659541931e-11,0.9975515007972717,9.934322245039318e-14,3.675088120110026e-13,0.0024484291207045317,1.6186305629162234e-07
N4661.jpg,4.98840854561422e-05,0.9998921155929565,2.296890899700088e-09,1.3123771167022902e-11,6.933778422535397e-06,5.098451947560534e-05
N4665.jpg,2.605030635649541e-10,0.9995562434196472,3.995415224517015e-19,0.00023135954688768834,1.419801992988412e-12,0.0002123268786817789
